chuboe_rfq_id,chuboe_buyer_id,c_bpartner_id,ad_user_id,chuboe_mpn,chuboe_mfr_text,qty,cost,c_currency_id,chuboe_date_code,chuboe_moq,chuboe_spq,chuboe_packaging_id,chuboe_lead_time,c_country_id,chuboe_rohs,chuboe_note_public
1061489,Jake Harris,1002611,,LM2901AVQDRQ1,,325,2.1,USD,15+ 325pcs IC TR,,,,,,,
1098364,Jake Harris,1002426,,200PCS,,200,6.00,USD,Best,,,,,,,
1108679,Jake Harris,1002482,,IMZ120R030M1HXKSA1,,2149,4.50,USD,ROHS -,,,,STOCK,,,
1108686,Jake Harris,1004926,,LM7805CT,,250,1.10,USD,RoHs Price,,,,stock,,,
1108686,Jake Harris,1003800,,LM7805CT,Texas Instruments,7805,200,USD,,,,,stock,,,Manual extraction batch 4
1124549,Jake Harris,1006704,,BAS16215,,53000,0.10,USD,A70D,,,,,,,Manual batch 11
1124549,Jake Harris,1001094,,BAS16-235,,53000,0.10,USD,A704,,,,in Stock,,,Manual batch 11
1124623,Jake Harris,1002855,,STM32F103C8T6,STMicroelectronics,4936,2.00,USD,12+,,,Tray,,,,
1124982,Jake Harris,1006725,,ISO7740DWR,,1200,1,,,1200,,,,,, - Manual extraction batch 2
1124982,Jake Harris,1002482,,ISO7740DWR,,5,12.00,USD,-,,,,,,,
1124982,Jake Harris,1002482,,ISO7740DWR,,2020,12.00,USD,5 PCS-ROHS-,,,,STOCK,,,
1128015,Jake Harris,1002863,,NUP2105LT1-G,,2105,2105,USD,,,,,1-G),al Parts,,Manual extraction batch 4
1128015,Jake Harris,1004176,,NUP2105LT1G,,2541,0.05,USD,21,,,,1G),,,
1128015,Jake Harris,1003155,,NUP2105LT1G,,2541,011,USD,,,,,1G),peration,,
1128015,Jake Harris,1001036,,NUP2105LT1G,,2105,2105,,,,,,,,,Manual batch 7, qty]"
1128015,Jake Harris,1001036,,NUP2105LT1G,,2105,2105,USD,,,,,1G,,,Manual extraction batch 4
1128746,Jake Harris,1003448,,LM2901AVQDRG4,,2400,0.10,,,,,,,,,Manual batch 10, qty]"
1128746,Jake Harris,1003448,,PH-714-312-0201,,2200,0.36,,,,,,,,,Manual batch 11, qty]"
1128746,Jake Harris,1003448,,FAX-714-644-8224,,2200,0.36,,,,,,,,,Manual batch 11, qty]"
1129768,Jake Harris,1010445,,MSP430F149IPMR,,100,10.34,USD,A669,,,,,,,Manual extraction batch 3
1129768,Jake Harris,1003406,,DC/13+,,1865,3,USD,/13+,,,,,,,Batch 12
1129833,Jake Harris,1001118,,T405-600H,STMicroelectronics,2775,0.31000,USD,18+,,3000,,2,,,"lot code removed, EXW Oradea. no F/S, Site approval is required."
1129855,Jake Harris,1001118,,LCMXO3LF-2100C-5BG256C,Lattice Semiconductor Corp,476,5.80000,USD,2241+ COO MY,,119,,2,,,"EXW TH, Lot code removed, Site approval is required"
1130292,Jake Harris,,,B340-13-F,,69,0.11,USD,Thank you Chris Las,,,,| NAC Online Store |AS9120:2,,,[VENDOR NOT IN DB: Chris Lassise <chris.l@nacsemi.com>]
1130292,Jake Harris,1003110,,80CPQ150PBF,,50,3.13,USD,A664,,,,,,, - Manual extraction
1130292,Jake Harris,1000549,,TG110-S050N2RLTR,Kopin Targeting Corporation,725,2.37,,,,,,,,,Manual batch 7, qty]"
1130292,Jake Harris,1003059,,DG403DY-T1-E3,,30,1.45,USD,Partial reel COO,,,,stock,Philippines,,All quotes/orders may be subject to Tariffs/import costs **
1130292,Jake Harris,1002482,,PCL037-4,,25,1.25,USD,-,,,,STOCK,,,Quoted MPN: PCL037-4 (RFQ MPN: PCL03).
1130292,Jake Harris,1002426,,2018PCS,,2018,1.45,USD,CCI Shanghai stock,,,,stock,PH Best,,Quoted MPN: 2018PCS (RFQ MPN: DG403DY-E3).
1130292,Jake Harris,1003092,,LM2585S-5.0/NOPB,,20,5.00,USD,20pcs,,,,Stock,,,
1130292,Jake Harris,1000455,,9906-DC,,4100,0.14,,,,,,,,,Manual batch 11, qty] Quoted MPN: 9906-DC (RFQ MPN: HCF4093M013TR)."
1130292,Jake Harris,1000455,,HCF4093M013TR,,14,0.14,USD,,,,,,,,Quoted MPN: HCF4093M013TR (RFQ MPN: HCF4093M013TR).
1130292,Jake Harris,1003098,,FSM4JSMATR,,550,0.100,USD,06+,,,,In Stock Terms Net 1 Manufacturer TE CONN Date Code 06+ Total $55.00 Phone: (440) 647-9118 Fax: (440) 647-5469 E-Mail: sales@emsnetonline.com Website: www.emsnetonline.com Quote No 498186 All Parts are Quoted in US Dollars!!! Quote Valid for 10 Days!!! Warranty/Return Policy 30 days from date of delivery unless otherwise specified Contact Jake RoHs Unknown Packaging 13 INCH REEL Country of Origin Unknown,Unknown,,
1130292,Jake Harris,1000944,,80CPQ150PBF,,90,4.00,USD,,,,,stock,al parts,,
1130292,Jake Harris,1000944,,80CPQ150PBF,,50,2.00,,,,,,,,,Manual extraction batch 5, qty]"
1130292,Jake Harris,1002595,,B340-13-F,,15400,0.02,USD,/ ROHS / PBF 15400 p,,,,,,,
1130292,Jake Harris,1002595,,B340-13-F,,1774,0.14,USD,A675,,,,,,, - Manual extraction
1130292,Jake Harris,1000944,,HCF4093M013TR,,21400,0.30,USD,,,,,stock,al parts,,
1130292,Jake Harris,1000944,,HCF4093M013TR,,17500,0.50,,,,,,,,,Manual batch 8, qty]"
1130292,Jake Harris,1002595,,594D127X0020R2T,,316,0.80,USD,/ ROHS / PBF 316 pcs,,,,,,,
1130292,Jake Harris,1002595,,594D127X0020R2T,,410,01,USD,A676,,,,,,,Manual extraction batch 4
1130292,Jake Harris,1008005,,DG403DY-T1-E3,,1090,01,USD,RoHS,1,,,in stock,,,NO-BID.
1130292,Jake Harris,1008005,,DG403DY-T1-E3,,2,01,USD,A66E,,,,,,,Manual batch 8
1130292,Jake Harris,1000944,,TPS73801DCQR,,70,1.00,USD,QR,,,,stock,al parts,,
1130292,Jake Harris,1008005,,LM2591HVS-5.0/NOPB,,190,01,USD,1x Reel of 500 pcs,1,,,in stock,,,
1130292,Jake Harris,1008005,,LM2591HVS-5.0/NOPB,,190,01,USD,A66E,,,,,,,Manual batch 8
1130292,Jake Harris,1002595,,80CPQ150PBF,,16,7.82,USD,/ PBF / ROHS 16 pc m,,,,,,,
1130292,Jake Harris,1002595,,80CPQ150PBF,,50,3.13,USD,A676,,,,,,, - Manual extraction
1130292,Jake Harris,1001167,,ADUM4400BRWZ,,50,50,USD,,,,,,,,
1130292,Jake Harris,1003092,,LM2591HVS-5.0/NOPB,,5,10.00,USD,5pcs,,,,Stock,,,
1130292,Jake Harris,1002482,,FSM4JSMATR,,7500,0.10,,ROHS-,,,,,,, - Manual extraction batch 2
1130292,Jake Harris,1003110,,80CPQ150PBF,,250,5.00,USD,,,,,in stock,,,
1130292,Jake Harris,1002595,,SN74HC573AQDWRQ1,,30,50.00,USD,/ ROHS / PBF 5 pcs,,,,,,,
1130292,Jake Harris,1002595,,SN74HC573AQDWRQ1,,5,01,USD,A677,,,,,,,Manual batch 6
1130292,Jake Harris,1004810,,ISO7740QDWRQ1,,10,5.00,USD,stock,,,,| ANAB] [A blue and white,,,Manual extraction batch 5
1130292,Jake Harris,1002482,,0251002.MRT1L,,100,0.60,,ROHS -OEM REEL-,,,,,,, - Manual extraction batch 2
1130292,Jake Harris,1000455,,07+-DC,,07,3.55,USD,Rohs,,,,Stock,,,Quoted MPN: 07+-DC (RFQ MPN: LM2591HVSX-5.0/NOPB).
1130292,Jake Harris,1002571,,IXDD609SI,,160,0.89,USD,,,,,Stock,of destination,,
1130292,Jake Harris,1002482,,LM2591HVS-5.0/NOPB,,3,20.00,USD,,,,,,,,
1130292,Jake Harris,1004598,,IXDD609SI,,160,5.000,,,,,,,,,Manual extraction batch 3, qty]"
1130292,Jake Harris,1004598,,IXDD609SI,,160,0.89,,,,,,Stock,,, - Manual extraction
1130292,Jake Harris,1000453,,LM2591HVS-5.0NOPB,Communications & Ear Protection Inc,35,5,USD,,,,,building a more resilient worl,,,
1130292,Jake Harris,,,594D127X0020R2T,,410,2.00,,0424,,,,stock,,,Manual extraction batch 4
1130292,Jake Harris,,,594D127X0020R2T,,410,2.00,USD,,,,,Inventory Management Partners,,,Manual extraction batch 4
1130292,Jake Harris,,,594D127X0020R2T,,410,01,USD,A677,,,,>,,,Manual extraction batch 4
1130292,Jake Harris,1000944,,P600M-LF,,4198,0.17,,,,,,,,,Batch 12, qty] Quoted MPN: P600M-LF (RFQ MPN: P600M)."
1130292,Jake Harris,1000944,,B57213P600M301,,34,0.17,,,,,,,,N,Manual batch 11, qty] Quoted MPN: B57213P600M301 (RFQ MPN: P600M)."
1130292,Jake Harris,1000944,,P600MTR,,5500,0.17,USD,,,,,stock,al parts,,Quoted MPN: P600MTR (RFQ MPN: P600M).
1130292,Jake Harris,1000944,,P600M,,600,0.059 USD / EA,,,,,,,,,Manual batch 7, qty] Quoted MPN: P600M (RFQ MPN: P600M)."
1130292,Jake Harris,1000546,,DG403DY-T1-E3,,2,01,,,,,,,,,Manual batch 8, qty]"
1130292,Jake Harris,1000546,,DG403DY-T1-E3,,2,01,USD,A6F3,,,,,,,Manual batch 8
1130292,Jake Harris,1002410,,0251002.MXL,,0251002,0.45,USD,,,,,stock,ated from outside of,,Manual extraction batch 3
1130292,Jake Harris,1002669,,TG110S050N2RLTR,,2000,0.55,USD,Qty,,,,"Price/Unit RoHS Phone: +49 89 45 248 235 +49 89 45 248 235 | www.electronic-direct.de | Fax +49 89 45 248 290 ELECTRONIC DIRECT GmbH | Wernher-von-Braun-Str. 10a 85640 Putzbrunn, Germany E-Mail: jyimez@electronic-direct.de Astute Electronics Inc. Jake Harris 500 Center Ridge Dr., Suite 600 US-78753 Austin Texas Our quotation: 235556 Your Contact: Julia Yimez 2000 0618 USD 0,55 / 1 Reel own stock 1.1 TG110S050N2RLTR, Halo Electronics Yes COO: CHINA Julia Yimez ELECTRONIC DIRECT GmbH Thank you Minimumorder: USD 250,00 Payment: T/T in advance Shipment: FedEx Intl. Priority, 423363045, FCA Putzbr Subject to prior sale NCNR (Non-cancellable, Non-returnable) Page 1 of 1",CHINA,,
1130292,Jake Harris,1004411,,594D127X0020R2T,,410,0.98,USD,,,,,d.,al,,
1130292,Jake Harris,1004926,,DG403DYE3,,6,8,USD,Price,,,,stock,,,
1130292,Jake Harris,1004926,,VS80CPQ150N3,,120,4,USD,RoHs Price,,,,stock,,,
1130292,Jake Harris,1000453,,B82793S513N201,Communications & Ear Protection Inc,1455,0.3,USD,NOT UPDATED UNTIL TO,,,,building a more resilient worl,,,
1130292,Jake Harris,1003743,,B82793-S513-N201,,310,0.40,USD,9826 NON ROHS LEAD T,,,,In stock,,,
1130292,Jake Harris,1003743,,B82793-S513-N201,Communications & Ear Protection Inc,310,0.40,,,,,,building a more resilient worl,,,Manual batch 8
1130292,Jake Harris,1006714,,0251002.MXL,,0251002,0.20,USD,,,,,stock,Philippines New part,,Manual extraction batch 3
1130292,Jake Harris,1001094,,80CPQ150PBF,,50,3.13,USD,09 Rohs factorybox,,,,,MY Kind Regards Zil,, - Manual extraction
1130292,Jake Harris,1008419,,BAT54S-7-F,Diodes Inc,300,0.01608,,22+ Price,,,,FOB Almelo,,, - Manual extraction
1130292,Jake Harris,1008419,,BAT54S-7-F,,28992,01,USD,A70A,,,,,,,
1130292,Jake Harris,1011575,,ISO7742DWR,,7742,1.32,USD,is 2242,,,,in stock,,,Manual extraction batch 3
1130292,Jake Harris,1005586,,B82793S,,01904,0.30,USD,,,,,ers 2X51 UH 30% .8A | Tomark E,China For a picture,,Manual batch 11
1130292,Jake Harris,1007917,,P600M-E3/54,,4000,0.60,,,,,,,,,Manual batch 7, qty]"
1130292,Jake Harris,1007917,,VISH/17+,,49,0.35,,,,,,,,,Manual batch 11, qty]"
1130292,Jake Harris,1007917,,P600M-E3/54,,4000,0.6,USD,A70D,,,,,,,Manual extraction batch 3
1130292,Jake Harris,1009528,,MPZ2012S101AT000,,3860,01,USD,A705,,,,SHIRE,,,Manual extraction batch 5
1130292,Jake Harris,1003776,,P600M-E3/54,,4000,0.6,USD,,,,,stock,,,Manual extraction batch 3
1130292,Jake Harris,1000491,,0251002.MRT1L,Littelfuse Inc,531,0.310,USD,N/A,,,,STOCK,,Y,1 part mfr reel x 981pcs.
1130292,Jake Harris,1000491,,J0011D21BNL,Pulse Engineering,13827,2.000,USD,07+/09+/10+/15+/17+,,,,STOCK,,N,25 pcs per FULL tube.
1130292,Jake Harris,1000491,,FZT751TA,,3000,0.090,USD,MIXED,,,,STOCK,,Y,oldest dc 97+
1130292,Jake Harris,1000491,,BAT54S-7-F,Diodes Inc,72,0.034,USD,1707,,,,STOCK,,Y,Full reel
1130292,Jake Harris,1000491,,DG403DYZ,Intersil Corp,504,1.389,USD,N/A,,,,STOCK,,N,"2 tubes (24,48)."
1130292,Jake Harris,1000491,,P600M/4,GEN SEMI,100,0.200,USD,0412,,,,STOCK,al reel MSL,N,parts on original reel
1130292,Jake Harris,1000491,,MAX3086ESD+,Analog Devices,3000,1.533,USD,15+,,,,d reserve the right to renegot,Thailand,Y,"6 packs: x 3000pcs & 233pcs (DC 1613), 1099pcs (DC 1525), 1896pcs (DC 1517), 1500pcs (DC 1623) & 1105pcs (DC 1544)."
1130292,Jake Harris,1002855,,J0011D21BNL,Pulse Engineering,775,1.95,,05+,,,Tubed,,,Y,Manual batch 7, qty]"
1130292,Jake Harris,1002274,,44226634-968A-4675-8B0A-DA083A7147F5,,37,2.50,USD,cut tape,,,,,,,Quoted MPN: 44226634-968A-4675-8B0A-DA083A7147F5 (RFQ MPN: LM2585SX-5.0/NOPB).
1130292,Jake Harris,1002274,,175PCS,,175,1.35,USD,tube,,,,stock,,,Quoted MPN: 175PCS (RFQ MPN: VS-80CPQ150-N3).
1130292,Jake Harris,1002274,,4000PCS,,1931,.15,,T,,,,stock,,,Batch 12
1130292,Jake Harris,1003019,,J0011D21BNL,Pulse Engineering,135,3.50,USD,07+ MFG,,,,zell ( Chip 1 USA ),CHINA,,
1130292,Jake Harris,,,P600M-E3/54,,4000,0.60,,,,,,,,,Manual batch 7, qty] [VENDOR NOT IN DB: Emporium Broker Sales <rfq@emporiumpartners.com>] NO-BID."
1130292,Jake Harris,,,P600M-E3/54,,4000,0.6,USD,,,,,ining copies. Please note that,,,Manual extraction batch 3, Denmark (Reg: DK27174892), and that all such sales are subject to Emporium Partners ApS' explicit order confirmation and Terms and Conditions of Sales (emporiumpartners.com/tc)"
1130292,Jake Harris,1002612,,TG110-S050N2LF-TR,,750,0.75,,600 pcs 2024 date co,,,,in stock,,, - Manual extraction
1130292,Jake Harris,1005611,,B72510E300K62,,4100,05,USD,14,,,,,,,
1130292,Jake Harris,1004201,,2220YA250472KXTB16,,284,0.70,,,,,,,,,Manual batch 8, qty]"
1130292,Jake Harris,1002886,,HCF4093M013TR,,17500,0.50,,,,,,,,,Manual batch 8, qty]"
1130292,Jake Harris,1001208,,BCP53-16TF,Texas Instruments,30,0.30,USD,Nexperia with certs,,,,Stock,China,,
1130292,Jake Harris,1002863,,FSM4JSMATR,,7500,13,USD,,,,,180 days,al Parts,,Manual extraction batch 3
1130292,Jake Harris,1002611,,RMCP2010FT22R0,,10,10,USD,NA but is ROHS with,,,,,,,
1130292,Jake Harris,1002611,,NTCS0603E3103FHT,,425,0.3,USD,NA but it is ROHS I,,,,,,,
1130292,Jake Harris,1001036,,BCP53-16TX,,26000,0.73,,,,,,,,,Manual batch 7, qty]"
1130292,Jake Harris,,,SBAS16LT3G,,22,0.10,,,,,,3G),,,Manual batch 8, qty] [VENDOR NOT IN DB: RFQ Request <rfq@braunec.com<mailto:rfq@braunec.com>]"
1130292,Jake Harris,1000994,,BCP53-16TX,,29,0.29,USD,,,,,sville,,,as listed online there is a $250. line min order.
1130292,Jake Harris,,,SBAS16LT1G,,22,0.10,,,,,,1G),,,Manual batch 8, qty] [VENDOR NOT IN DB: RFQ Request <rfq@braunec.com<mailto:rfq@braunec.com>]"
1130292,Jake Harris,1003601,,TG110-S050N2RLTR,Communications & Ear Protection Inc,725,2.37,,,,,,building a more resilient worl,,,Manual batch 7, qty]"
1130292,Jake Harris,1000494,,BTS723GW,All Labels,35,2.35,USD,0814 RoHS unknown Cu,,,,,,,
1130292,Jake Harris,1000494,,BTS723GW,,379,01,USD,A66E,,,,,,,Manual batch 8
1130292,Jake Harris,1003324,,FWH-125B,,7,95,USD,,,,,In stock,,,
1130292,Jake Harris,1002999,,TG110-S050N2LFTR,,750,0.75,,,,,,,,,Manual batch 8, qty]"
1130292,Jake Harris,1004574,,P600M,,18500,15,USD,200/BOX BULK at,,,,STOCK,,,
1130292,Jake Harris,1001098,,TG110-S050N2RLTR,Halo,725,2.37,,749 pcs Mfg,725,,,ils:,al brand,,that we can only process two (2) email addresses in our system. So be extremely careful to specify which two email addresses you want the order to reach. - Manual extraction batch 2
1130292,Jake Harris,1001637,,J0011D21BNL,Broadcom,775,1.95,,QTY PRICE TOTAL PRIC,,,,STOCK,,,Manual batch 7, qty]"
1130292,Jake Harris,1001637,,STS-13050210,,23,25,,,,,,,,,Manual batch 11, qty]"
1130292,Jake Harris,1001637,,J0011D21BNL,,775,1.95,USD,,,,,,,,Manual extraction batch 3
1130292,Jake Harris,1001637,,J0011D21BNL,,775,9,USD,,,,,,,,Manual extraction batch 3
1130292,Jake Harris,1001637,,J0011D21BNL,,775,1.95,USD,,,,,,,,Manual extraction batch 3
1130292,Jake Harris,1001637,,J0011D21BNL,,775,6,USD,,,,,,,,Manual extraction batch 3
1130292,Jake Harris,1001637,,J0011D21BNL,,775,1.95,USD,,,,,,,,Manual extraction batch 3
1130292,Jake Harris,1001637,,LM2903AVQDR,Broadcom,2400,0.10,,QTY PRICE TOTAL PRIC,,,,STOCK,,,Manual batch 8, qty]"
1130292,Jake Harris,1001637,,LM2903AVQDR,,2400,0.10,USD,,,,,,,,Manual batch 8, qty]"
1130292,Jake Harris,1001637,,LM2903AVQDR,,2400,0.19,USD,,,,,,,, - Manual extraction
1130292,Jake Harris,1001637,,LM2903AVQDR,,2400,0.19,USD,,,,,,,, - Manual extraction
1130292,Jake Harris,1001637,,LM2903AVQDR,,2400,0.19,USD,,,,,,,, - Manual extraction
1130292,Jake Harris,1001637,,LM2903AVQDR,,2400,0.19,USD,,,,,,,, - Manual extraction
1130292,Jake Harris,1001637,,LM2903AVQDR,,2400,0.19,USD,,,,,,,, - Manual extraction
1130292,Jake Harris,1003216,,80CPQ150PBF,,50,2.00,,,,,,,,,Manual extraction batch 5, qty]"
1130292,Jake Harris,1003216,,VISH/2009/IN,,33,2.00,USD,A6F3,,,,ération,,,Manual batch 11
1130292,Jake Harris,1003216,,80CPQ150PBF,,50,3.13,USD,A6F3,,,,,,, - Manual extraction
1130292,Jake Harris,1003216,,80CPQ150PBF,Communications & Ear Protection Inc,8,01,USD,A6F3,,,,ération,of origin,,
1130292,Jake Harris,1003155,,BCP53-16TX,,700,0383,USD,,,,,s),peration,,
1130292,Jake Harris,1004137,,DG403DYZ,new and factory original parts,22,3,USD,10+ 22 PCS PRICE,,,,d.,al parts Best Regar,,
1130292,Jake Harris,1000942,,DG403DY-T1-E3,,2,75,USD,16+ br,,,,Stock,,,
1130292,Jake Harris,1000942,,DG403DY-T1-E3,,2,01,,,,,,Stock,,,Manual batch 8, qty]"
1130292,Jake Harris,1000942,,0251002.MRT1L,,570,0.3,USD,17+ tr packaging roh,,,,Stock,,,
1130292,Jake Harris,1000942,,0251002.MRT1L,,100,0.60,,,,,,Stock,,,Manual batch 7, qty]"
1130292,Jake Harris,1000942,,IXDD609SIATR,,100,0.25,USD,22+ reel packaging r,,,,Stock,,,Manual extraction batch 3
1130292,Jake Harris,1000942,,IXDD609SIATR,,609,0.25,,,,,,Stock,,,Manual batch 7, qty]"
1130292,Jake Harris,1000942,,TG110-S050N2LFTR,,23,6,USD,12+ tr packaging br,,,,in stock,,,
1130292,Jake Harris,1000942,,TG110-S050N2LFTR,,750,0.75,,,,,,Stock,,,Manual batch 8, qty]"
1130292,Jake Harris,1000515,,SM24CANB02HTG,,3000,0.15,,,,,,,,,Manual batch 8, qty] Quoted MPN: SM24CANB02HTG (RFQ MPN: SM24CANB02HTG)."
1130292,Jake Harris,1006423,,B340-13-F,,1774,0.14,USD,,,,,vertrauliche und/oder rechtlic,,, - Manual extraction
1130292,Jake Harris,1006423,,B340-13-F,,1774,0.11,,,,,,,,,Manual extraction batch 5, qty]"
1130292,Jake Harris,1006423,,B340-13-F,Communications & Ear Protection Inc,1774,0.14,,,,,,building a more resilient worl,of origin,, - Manual extraction
1130292,Jake Harris,1003155,,B72510E300K62,,3000,006,USD,,,,,s),peration,,
1130292,Jake Harris,1005735,,MPZ2012S101AT000,,8580,0.025,,,,,,,,,Manual batch 7, qty]"
1130292,Jake Harris,1005735,,MPZ2012S101AT000,Communications & Ear Protection Inc,3860,234.63,USD,,,,,EXW Israel terms.,,,Manual extraction batch 5
1130292,Jake Harris,1005977,,0251002.MRT1L,,40,70.,USD,,,,,,ated from outside of,,
1130292,Jake Harris,1003155,,B72510E300K62,,3000,00567,USD,,,,,s),peration,,
1130292,Jake Harris,1005735,,TPS73801DCQR,,300,405.00,,,,,,,,,Manual batch 7, qty]"
1130292,Jake Harris,1005735,,TPS73801DCQR,Communications & Ear Protection Inc,300,405.00,USD,QR TI 18+ 300 1,,,,EXW Israel terms.,,,Manual extraction batch 4
1130292,Jake Harris,1005541,,0251002.MRT1L,,100,0.60,,,,,,D.,,,Manual batch 7, qty]"
1130292,Jake Harris,1000453,,MPZ2012S101AT000,Communications & Ear Protection Inc,0,0,USD,,,,,building a more resilient worl,,,
1130292,Jake Harris,1003723,,BAS16,Communications & Ear Protection Inc,22,4,USD,A6F7,,,,s / Mit freundlichen Grüßen,,,Manual batch 6
1130292,Jake Harris,1002573,,DG403DYZ,,133,01,USD,A6F4,,,,,,,Manual batch 6
1130292,Jake Harris,1005947,,BAT54S-7-F,Diodes Inc,3000,0.0160,USD,N/A PACKAGING,,,REEL,,,,
1130292,Jake Harris,1005947,,BAT54S-7-F,Diodes Inc,2130,0.0160,USD,N/A PACKAGING,,,REEL,,,,
1130292,Jake Harris,1005947,,BAT54S-7-F,Diodes Inc,300,0.0160,USD,1530 PACKAGING,,,CUT TAPE Thank you for choosing Akira Global,,,,
1130292,Jake Harris,1002557,,SBAS16LT1G,,22,0.10,USD,,,,,,Total Stock QTY,,Manual batch 8, qty] Supplier group"
1130292,Jake Harris,1004810,,IXDD609SIATR,,100,2.00,USD,stock,,,,| ANAB] [A blue and white,,,Manual extraction batch 3
1130292,Jake Harris,1004810,,P600M-E3/54,,4000,2.00,USD,stock,,,,stock,,,Manual extraction batch 3
1130292,Jake Harris,1004810,,P600M-E3/54,,4000,0.60,,,,,,| ANAB] [A blue and white,,,Manual batch 7, qty]"
1130292,Jake Harris,1005947,,IXDD609SIATR,Littelfuse Inc,609,0.25,,,246,,,Stock ships same day,,,Manual batch 7, qty]"
1130292,Jake Harris,,,L50QS125,,3,209.99,USD,,,,,,,,[VENDOR NOT IN DB: Accord Technologies <accordtec@gmail.com>]
1130292,Jake Harris,,,FWH-125B,,30,119.99,USD,,,,,,,,[VENDOR NOT IN DB: Accord Technologies <accordtec@gmail.com>]
1130292,Jake Harris,1004888,,0251002.MXL,,0251002,1.00,USD,LISTED,,,,,,,Manual extraction batch 3
1130292,Jake Harris,1002399,,594D127X0020R2T,,410,2.00,,,04,,,stock,,,Manual extraction batch 4
1130292,Jake Harris,1002399,,594D127X0020R2T,,410,2.00,USD,,,,,,,,Manual extraction batch 4
1130292,Jake Harris,1004090,,BCP53-16TX,,26000,0.73,USD,25+,,,,stock,,,Manual extraction batch 5
1130292,Jake Harris,1003181,,80CPQ150PBF,,50,100,USD,06+,,,,ex Stock Werder/Havel,,Y,
1130292,Jake Harris,1003601,,TG110-S050N2RLTR,Halo Electronics,500,1.50,USD,21+,,,,stock,CN,,
1130292,Jake Harris,1003601,,TG110-S050N2RLTR,Halo Electronics,250,1.425,USD,05+,,,,stock,CN,,
1130292,Jake Harris,1002482,,PCL037-4,,2009,1.50,USD,-,,,,stock,,,Batch 12
1130292,Jake Harris,1002482,,SM24CANB-02HTG,,10,6.00,USD,-,,,,,,,
1130292,Jake Harris,1002557,,BCP53-16TX,,26000,0.73,USD,,,,,,Total Stock QTY,,Manual batch 7, qty] Supplier group"
1130292,Jake Harris,1006047,,H4S-1P7,,300,70,USD,stock / rohs,,,,s Tony Stratopoulos,al Message,,Quoted MPN: H4S-1P7 (RFQ MPN: SPP11N80C3).
1130292,Jake Harris,1005513,,DG403DY-T1-E3,,2,2,USD,new,,,,,,,
1130292,Jake Harris,1002638,,DG403DYZT,,133,01,USD,A734,,,,,perman Sa,,Manual batch 6
1130292,Jake Harris,1004406,,HCF4093M013TR,,50,0.50,USD,,,,,Stock,,,
1130292,Jake Harris,1004406,,HCF4093M013TR,,17500,0.50,,,,,,,,,Manual batch 8, qty]"
1130292,Jake Harris,1004406,,HCF4093M013TR,,17500,0.50,USD,A72A,,,,,,, - Manual extraction
1130292,Jake Harris,1003019,,,,1500,1.32,,,,,,,,,Manual batch 8, qty] NO-BID"
1130292,Jake Harris,1003019,,ISO7742DWR,,7742,2.50,USD,23+ MFG,,,,zell ( Chip 1 USA ),TAIWAN,,Manual extraction batch 3
