RFQ Search Key,Buyer,Business Partner Search Key,Contact,MPN,MFR Text,Quoted Quantity,Cost,Currency,Date Code,MOQ,SPQ,Packaging,Lead Time,COO,RoHS,Vendor Notes
1128746,Jake Harris,1002947,,LM2901AVQDRG4,,4,12.5,,,,,,stock,,,
1130292,Jake Harris,1001041,,1393280-5,,14,7.15,,,,,,stock,,,
NEEDS_RFQ,Jake Harris,1006704,,BAS16215,,81000,0.07,,25+,,,,stock,,,
1130292,Jake Harris,1001041,,0251002.MXL,,118,1,,,,,,stock,,,
1128099,Jake Harris,1003092,,LM2591HVS-5.0/NOPB,,5,10,,,,,,stock,,,
1130292,Jake Harris,1003092,,LM2591HVS-5.0/NOPB,,5,10,,,,,,stock,,,
1130292,Jake Harris,1004090,,BCP53-16TX,,26000,0.73,,25+,,,,stock,,,
1130292,Jake Harris,1002399,,594D127X0020R2T,,410,2,,04+,,,,stock,,,
NEEDS_RFQ,Jake Harris,1002514,,BAS16-235,,1900,0.027,,21,,,,stock,,,
1130292,Jake Harris,1004598,,IXDD609SI,,100,5,,,,,,stock,,,
1130292,Jake Harris,1003181,,80CPQ150PBF,,50,3.13,,06+,,,,stock,,,
1130292,Jake Harris,1003181,,80CPQ150PBF,,50,3.13,,06+,,,,stock,,,
1130292,Jake Harris,1002926,,FWH-125B,,14,104.03,,,,,,stock,,,
1130292,Jake Harris,1003059,,DG403DY-T1-E3,,1069,1.45,,1544,,,,stock,,,
1130292,Jake Harris,1004137,,DG403DYZ,,22,3,,10+,,,,stock,,,
1130292,Jake Harris,1004137,,DG403DYZ,,22,3,,10+,,,,stock,,,
1130292,Jake Harris,1002636,,FWH-125B,,6,85,,07,,,,stock,,,
1130292,Jake Harris,1003216,,80CPQ150PBF,,261,2,,08+,,,,stock,,,
1128746,Jake Harris,1002611,,LM2901AVQDRQ1,,325,2.1,,15+,,,,stock,,,
NEEDS_RFQ,Jake Harris,1002611,,LM2903AVQDRG4Q1,,63,9.5,,14+,,,,stock,,,
1128746,Jake Harris,1003646,,LM2901AVQDRG4Q1,,3300,0.45,,22,,,,stock,,,
1130292,Jake Harris,1003646,,LM2903AVQDR,,2400,0.19,,22,,,,stock,,,
1130292,Jake Harris,1003646,,J0011D21BNL,,775,1.95,,23,,,,stock,,,
NEEDS_RFQ,Jake Harris,1003646,,LM7805CT/NOPB,,250,0.84,,24/25,,,,stock,,,
1130292,Jake Harris,1004574,,P600M,,18500,0.15,,2601,,,,stock,,,
1130292,Jake Harris,1002999,,TG110-S050N2LFTR,,1000,0.595,,22+,,,,stock,,,
1130292,Jake Harris,1003324,,FWH-125B,,7,95,,,,,,stock,,,
1128746,Jake Harris,1002498,,BTS723GW,,379,2.35,,0814,,,,stock,,,
1130292,Jake Harris,1002276,,DG403DY-E3,,60,1.25,,,,,,stock,,,
1130292,Jake Harris,1002892,,TG110-S050N2LFTR,,252,0.87,,2020,,,,stock,,,
1130292,Jake Harris,1002892,,LM2901AVQDRQ1,,0,0,,,,,,,,,
1130292,Jake Harris,1002612,,TG110-S050N2LF-TR,,0,0,,,,,,,,,
1130292,Jake Harris,1002553,,J0011D21BNL,,700,2.344,,,,,,stock,,,
1129117,Jake Harris,1002457,,MPZ2012S101AT000,,5400,0.04,,18+,,,,stock,,,
1128746,Jake Harris,1004279,,SPP11N80C3IN,,50,2,,,,,,stock,,,
1129117,Jake Harris,1002482,,MPZ2012S101AT000,,7773,0.01,,2204,,,,stock,,,
1130292,Jake Harris,1002457,,2220YA250472KXTB16,,3000,2,,20+,,,,stock,,,
1130292,Jake Harris,1001041,,TG110-S050N2LFTR,,460,0.5,,1722,,,,stock,,,
1130292,Jake Harris,1002482,,SM24CANB-02HTG,,12,5,,2014,,,,stock,,,
1130292,Jake Harris,1002615,,SM24CANB-02HTG,,3000,0.15,,1818,,,,stock,,,
1130292,Jake Harris,1002611,,NTCS0603E3103FHT,,425,0.3,,,,,,stock,,,
1130292,Jake Harris,1002999,,TG110-S050N2LFTR,,1000,0.595,,22+,,,,stock,,,
NEEDS_RFQ,Jake Harris,1002482,,IMZ120R030M1HXKSA1,,720,4.5,,2149,,,,stock,,,
1130292,Jake Harris,1005513,,DG403DY-T1-E3,,4945,2,,2022,,,,stock,,,
1129833,Jake Harris,1001118,,T405-600H,,2775,0.31,,18+,,,,stock,,,
1130292,Jake Harris,1002611,,RMCP2010FT22R0,,10,10,,,,,,stock,,,
1129832,Jake Harris,1001118,,88E1510-A0-NNB2C000,,0,0,,,,,,,,,
1129855,Jake Harris,1001118,,LCMXO3LF-2100C-5BG256C,,476,5.8,,2241+,,,,stock,,,
1129117,Jake Harris,1003082,,MPZ2012S101AT000,,8580,0.025,,18+,,,,stock,,,
1130350,Jake Harris,1006704,,BCM5221A4KPTG,,120,4,,23+,,,,stock,,,
1130292,Jake Harris,1002482,,ISO7740DWR,,5,12,,2020+,,,,stock,,,
1130350,Jake Harris,1001208,,BCM5221A4KPTG,,200,4.93,,22+,,,,stock,,,
1130350,Jake Harris,1002426,,BCM5221A4KPTG,,200,6,,21,,,,stock,,,
NEEDS_RFQ,Jake Harris,1002564,,STM32F103C8T6,,500,1.25,,22+,,,,stock,,,
1130292,Jake Harris,1004383,,SP12-SN,,85,17,,18+,,,,stock,,,
1130292,Jake Harris,1002482,,0251002.MRT1L,,100,0.6,,2011+,,,,stock,,,
1130292,Jake Harris,1002482,,ISO7740DWR,,5,12,,2020+,,,,stock,,,
1129768,Jake Harris,1003406,,MSP430F149IPMR,,100,3,,13+,,,,stock,,,
1128746,Jake Harris,1006047,,SPP11N80C3,,300,0.7,,1205,,,,stock,,,
1130292,Jake Harris,1003800,,ECS-200-20-5PXDU-TR,,0,0,,,,,,,,,
NEEDS_RFQ,Jake Harris,1003800,,LM7805CT,,0,0,,,,,,,,,
1130292,Jake Harris,1002557,,BCP53-16TX,,11000,0.12,,25+,,,,stock,,,
NEEDS_RFQ,Jake Harris,1002482,,MAX3086ESD+,,23,6.52,,0711,,,,stock,,,
1130292,Jake Harris,1002948,,P600M,,5500,0.17,,,,,,stock,,,
1130292,Jake Harris,1002948,,P600M,,5500,0.17,,,,,,stock,,,
1130292,Jake Harris,1002457,,80CPQ150PBF,,38,5.25,,07+,,,,stock,,,
1130462,Jake Harris,1002491,,MMA8451QR1,,5000,1.15,,15,,,,stock,,,
1130462,Jake Harris,1002482,,ADS1115IDGSR,,80,1.35,,2020+,,,,stock,,,
1130462,Jake Harris,1002469,,ADS1115IDGSR,,1131,1,,2328,,,,stock,,,
1130292,Jake Harris,1004875,,LM2591HVSX-5.0/NOPB,,152,1.2,,0706,,,,stock,,,
1130292,Jake Harris,1005735,,B72510E300K62,,1600,0.15,,15+,,,,stock,,,
1129117,Jake Harris,1005735,,MPZ2012S101AT000,,7821,0.03,,13+,,,,stock,,,
1130292,Jake Harris,1005735,,MPZ2012S101AT000,,7821,0.03,,13+,,,,stock,,,
1130292,Jake Harris,1005735,,B72510E300K62,,1600,0.15,,15+,,,,stock,,,
1130292,Jake Harris,1002948,,HCF4093M013TR,,21400,0.3,,,,,,stock,,,
1130292,Jake Harris,1002457,,MPZ2012S101AT000,,0,0,,,,,,,,,
1130292,Jake Harris,1002491,,B82793S513N201,,1500,0.99,,11,,,,stock,,,
NEEDS_RFQ,Jake Harris,1002491,,IMZ120R030M1HXKSA1,,19,33.55,,2002,,,,stock,,,
1130292,Jake Harris,1002491,,LM2903AVQDR,,1670,0.49,,14,,,,stock,,,
1130292,Jake Harris,1002491,,BTS723GW,,12326,2.8,,09,,,,stock,,,
NEEDS_RFQ,Jake Harris,1002491,,RS1JHE3AI,,1670,0.25,,1825,,,,stock,,,
NEEDS_RFQ,Jake Harris,1002491,,RS1JHE3AI,,2280,0.25,,1820,,,,stock,,,
1130292,Jake Harris,1002491,,B72510E300K62,,6000,0.2,,16,,,,stock,,,
1130292,Jake Harris,1002491,,LM2591HVS-5.0/NOPB,,94,9.2,,11,,,,stock,,,
1130292,Jake Harris,1002491,,LM2591HVS-5.0/NOPB,,46,2.2,,12,,,,stock,,,
1130292,Jake Harris,1002491,,SPP11N80C3,,250,2.6,,1323,,,,stock,,,
1130292,Jake Harris,1002491,,B82793S513N201,,2975,0.85,,11,,,,stock,,,
1130292,Jake Harris,1002557,,SBAS16LT1G,,53000,0.1,,22+,,,,stock,,,
1130292,Jake Harris,1002557,,SBAS16LT1G,,53000,0.1,,22+,,,,stock,,,
1003723,Jake Harris,4Source Electronics AG,,BAS16,,235,10000,,0.02,,,,stock,,,
1130292,Jake Harris,1003723,,BAS16,235,,10000,0.02,,0505,,,,stock,,,PDF quote
1129117,Jake Harris,1005735,,MPZ2012S101AT000,,7821,0.03,,13+,,,,stock,,,
1128746,Jake Harris,1006423,,B340-13-F,,3000,0.06,,17,,,,stock,,,
NEEDS_RFQ,Jake Harris,1002855,,STM32F103C8T6,,4936,2,,12+,,,,stock,,,
1130292,Jake Harris,1004406,,HCF4093M013TR,,17500,0.5,,,,,,stock,,,
1129117,Jake Harris,1009528,,MPZ2012S101AT000,,8000,0.00897,,1640,,,,stock,,,
1130462,Jake Harris,1004090,,MMA8451QR1,,5000,0.7,,2022+,,,,stock,,,
1130292,Jake Harris,1002946,,TG110-S050N2LFTR,,23,6,,12+,,,,stock,,,
1130350,Jake Harris,1002855,,DS3231SN#,,2713,5,,21+,,,,stock,,,
1130292,Jake Harris,1002855,,J0011D21BNL,,2213,3.5,,05+,,,,stock,,,
1130292,Jake Harris,1005154,,NUP2105LT1G,,2541,0.11,,2022,,,,stock,,,
1130292,Jake Harris,1004090,,TPS73801DCQR,,250,1.6,,12+,,,,stock,,,
1130292,Jake Harris,1005154,,NUP2105LT1G,,2541,0.11,,2022,,,,stock,,,
1130292,Jake Harris,1002495,,0251002.MRT1L,,981,0.31,,,,,,stock,,,
1130292,Jake Harris,1002495,,J0011D21BNL,,531,2,,07+,,,,stock,,,
1130292,Jake Harris,1002495,,FZT751TA,,13827,0.09,,,,,,stock,,,
1128746,Jake Harris,1002495,,BAT54S-7-F,,3000,0.034,,1707,,,,stock,,,
1130292,Jake Harris,1002495,,DG403DYZ,,72,1.389,,,,,,stock,,,
1130292,Jake Harris,1002495,,P600M/4,,504,0.2,,0412,,,,stock,,,
NEEDS_RFQ,Jake Harris,1002495,,MAX3086ESD+,,100,1.533,,15+,,,,stock,,,
1130292,Jake Harris,1005735,,B72510E300K62,,1600,0.15,,15+,,,,stock,,,
1130292,Jake Harris,1006047,,80CPQ150PBF,,500,3.5,,09,,,,stock,,,
1130292,Jake Harris,1002612,,TG110-S050N2LF-TR,,0,0,,,,,,,,,
1130292,Jake Harris,1004201,,2220YA250472KXTB16,,284,0.7,,,,,,stock,,,
1130292,Jake Harris,1002863,,NUP2105LT1-G,,7948,0.03,,17+,,,,stock,,,
1130292,Jake Harris,1001208,,BCP53-16TF,,24000,0.3,,18+,,,,stock,,,
1130292,Jake Harris,1002863,,NUP2105LT1-G,,7948,0.03,,21+,,,,stock,,,
1130292,Jake Harris,1006714,,0251002.MXL,,994,0.2,,0947,,,,stock,,,
1130292,Jake Harris,1002611,,RMCP2010FT22R0,,10,10.00,,,,,,stock,,,
1130292,Jake Harris,1003743,,B82793-S513-N201,,310,0.5,,9826,,,,stock,,,
1130292,Jake Harris,1002457,,B82793S513N201,,1455,0.3,,02/11,,,,stock,,,
1130292,Jake Harris,1002863,,FSM4JSMATR,,14400,0.045,,13+,,,,stock,,,
1130577,Jake Harris,1001208,,BCP53-16TF,,44000,0.30,,18+,,,,stock,,,
1130292,Jake Harris,1002892,,SBAS16LT1G,,0,0,,,,,,,,,
1130577,Jake Harris,1005154,,BCP53-16TX,,700,0.383,,2022,,,,stock,,,
1130292,Jake Harris,1004926,,DG403DYE3,,6,8.00,,07+,,,,stock,,,
NEEDS_RFQ,Jake Harris,1004926,,LM7805CT,,250,1.10,,07+,,,,stock,,,
1130292,Jake Harris,1004406,,HCF4093M013TR,,17500,0.5,,,,,,stock,,,
1130577,Jake Harris,1002946,,LM2585S-5.0/NOPB,,135,4.35,,08,,,,stock,,,
NEEDS_RFQ,Jake Harris,1003294,,LM2903AVQDRG4Q1,,2400,0.10,,1119,,,,stock,,,
1130577,Jake Harris,1002571,,IXDD609SI,,160,0.89,,,,,,stock,,,
1130577,Jake Harris,1005062,,P600M,,23500,0.059,,25+,,,,stock,,,
1130292,Jake Harris,1002638,,DG403DYZT,,0,0,,,,,,,,,
1130292,Jake Harris,1004411,,594D127X0020R2T,,410,0.98,,0926,,,,stock,,,
1130292,Jake Harris,1004411,,594D127X0020R2T,,410,0.98,,0926,,,,stock,,,
1130577,Jake Harris,1005154,,B72510E300K62,,3000,0.06,,2022,,,,stock,,,
1130292,Jake Harris,1002410,,0251002.MXL,,670,0.45,,,,,,stock,,,
1130577,Jake Harris,1005154,,BCP53-16TX,,700,0.383,,2022,,,,stock,,,
1130292,Jake Harris,1002669,,TG110S050N2RLTR,,2000,0.55,,0618,,,,stock,,,
NEEDS_RFQ,Jake Harris,1006047,,S1J-HE3/61T,,84000,0.07,,0651,,,,stock,,,
1130292,Jake Harris,1002612,,TG110-S050N2LF-TR,,750,0.75,,18+,,,,stock,,,
1130292,Jake Harris,1005977,,0251002.MRT1L,,40,1.75,,,,,,stock,,,
1130577,Jake Harris,1005154,,B72510E300K62,,3000,0.0567,,2022,,,,stock,,,
1130292,Jake Harris,1002948,,SBAS16LT3G,,32600,0.009,,0809,,,,stock,,,
1130292,Jake Harris,1002892,,SBAS16LT3G,,0,0,,,,,,,,,
1128746,Jake Harris,1003448,,LM2901AVQDRG4,,2200,0.36,,1627,,,,stock,,,
1130292,Jake Harris,1005541,,0251002.MRT1L,,0,0,,,,,,,,,
1130292,Jake Harris,1005459,,LM2585SX-5.0/NOPB,,37,2.5,,13,,,,stock,,,
1130577,Jake Harris,1005735,,TPS73801DCQR,,300,1.35,,18+,,,,stock,,,
1130292,Jake Harris,1002550,,DG403DY-T1-E3,,24,5.00,,18+,,,,stock,,,
1130577,Jake Harris,1002946,,HCF4093M013TR,,14935,0.15,,12+,,,,stock,,,
1130577,Jake Harris,1004921,,B340-13-F,,69000,0.11,,22+,,,,stock,,,
1130292,Jake Harris,1003110,,80CPQ150PBF,,261,5,,10,,,,stock,,,
1130292,Jake Harris,1002787,,J0011D21BNL,,20,4,,,,,,stock,,,
1130292,Jake Harris,1006191,,FWH-125B,,30,119.99,,,,,,stock,,,
1130292,Jake Harris,1006191,,L50QS125,,3,209.99,,,,,,stock,,,
1130292,Jake Harris,1002452,,FZT751TA,,888,0.099,,99,,,,stock,,,
1130292,Jake Harris,1002452,,FZT751TA,,632,0.099,,02,,,,stock,,,
1130292,Jake Harris,1002787,,J0011D21BNL,,20,4.00,,,,,,stock,,,
1130292,Jake Harris,1002568,,S1JHE3_A/H,,9800,0.03,,15+,,,,stock,,,
1130292,Jake Harris,1006201,,4-1437565-2,,168000,0.094,,2020/21,,,,stock,,,
1130577,Jake Harris,1002482,,SM24CANB-02HTG,,10,6.00,,2014,,,,stock,,,
1130292,Jake Harris,1002482,,PCL037-4,,55,1.5,,2009,,,,stock,,,
1129675,Jake Harris,1002912,,MSP430F149IPMR,,100,1.37,,0936,,,,stock,,,
1130292,Jake Harris,1002553,,P600M/4,,1400,0.621,,03+,,,,stock,,,
1130292,Jake Harris,1002553,,TG110-S050N2RLTR,,725,0.695,,,,,,stock,,,
1130292,Jake Harris,1003063,,SN74HC573AQDWRQ1,,30,4.17,,1144/1306,,,,stock,,,
1130292,Jake Harris,1002457,,4-1437565-2,,5677,0.03,,12+,,,,stock,,,
1130292,Jake Harris,1004926,,VS80CPQ150N3,,120,4,,16+,,,,stock,,,
1130577,Jake Harris,1002611,,NTCS0603E3103FHT,,425,0.30,,,,,,stock,,,
1130577,Jake Harris,1008005,,BCP53-16TX,,48900,0.49,,,,,,stock,,,
1130577,Jake Harris,1008005,,BCP53-16TF,,72000,0.49,,1803,,,,stock,,,
NEEDS_RFQ,Jake Harris,1002452,,MAX3086ESD+,,15,10.00,,1036,,,,stock,,,
1130292,Jake Harris,1002482,,PCL037-4,,25,1.25,,2008+,,,,stock,,,
1130292,Jake Harris,1003059,,DG403DY-T1-E3,,1069,1.45,,1544,,,,stock,,,
1130292,Jake Harris,1002426,,DG403DY-E3,,2018,1.45,,22+,,,,stock,,,
1128746,Jake Harris,1003448,,LM2901AVQDRG4,,2200,0.36,,1627,,,,stock,,,
1130577,Jake Harris,1003092,,LM2585S-5.0/NOPB,,20,5.00,,,,,,stock,,,
1130577,Jake Harris,1002469,,4-1437565-2,,1906,0.05,,1216,,,,stock,,,
1130292,Jake Harris,1002948,,FZT751TA,,3700,0.12,,,,,,stock,,,
1130577,Jake Harris,1002459,,HCF4093M013TR,,4100,0.14,,9906,,,,stock,,,
1130292,Jake Harris,1002514,,FSM4JSMATR,,550,0.1,,06+,,,,stock,,,
1130577,Jake Harris,1002948,,80CPQ150PBF,,90,4.00,,,,,,stock,,,
1130292,Jake Harris,1001041,,0251002.MXL,,118,1.00,,,,,,stock,,,
1130292,Jake Harris,1003359,,HCF4093M013TR,,0,0,,,,,,,,,
1130577,Jake Harris,1002595,,B340-13-F,,15400,0.02,,0818+,,,,stock,,,
1130577,Jake Harris,1002948,,HCF4093M013TR,,21400,0.30,,,,,,stock,,,
1130292,Jake Harris,1002595,,594D127X0020R2T,,316,0.80,,0530,,,,stock,,,
1130577,Jake Harris,1002948,,TPS73801DCQR,,70,1.00,,12+,,,,stock,,,
NEEDS_RFQ,Jake Harris,1002457,,LM2903AVQDRG4Q1,,60,3.34,,1223,,,,stock,,,
1130577,Jake Harris,1008005,,LM2591HVS-5.0/NOPB,,690,14.90,,,,,,stock,,,
1130577,Jake Harris,1002595,,80CPQ150PBF,,16,7.82,,0821/23,,,,stock,,,
1130292,Jake Harris,1003092,,LM2591HVS-5.0/NOPB,,5,10,,,,,,stock,,,
1130292,Jake Harris,1002482,,FSM4JSMATR,,7500,0.1,,1348,,,,stock,,,
1130292,Jake Harris,1003110,,80CPQ150PBF,,250,5,,10,,,,stock,,,
1130292,Jake Harris,1004753,,LM2903AVQDRG4,,22,10.00,,2137,,,,stock,,,
1130292,Jake Harris,1002482,,0251002.MRT1L,,100,0.60,,2011,,,,stock,,,
1130577,Jake Harris,1002459,,LM2591HVSX-5.0/NOPB,,117,3.55,,07+,,,,stock,,,
1130577,Jake Harris,1002571,,IXDD609SI,,160,0.89,,,,,,stock,,,
1130577,Jake Harris,1010568,,4-1437565-2,,4800,0.11,,21+,,,,stock,,,
1130577,Jake Harris,1002482,,LM2591HVS-5.0/NOPB,,3,20.00,,2020+,,,,stock,,,
1130577,Jake Harris,1004598,,IXDD609SI,,100,5.00,,2209,,,,stock,,,
1130292,Jake Harris,1002457,,LM2591HVS-5.0NOPB,,35,5.00,,,,,,stock,,,
1130292,Jake Harris,1002399,,594D127X0020R2T,,410,2.00,,0424,,,,stock,,,
1130577,Jake Harris,1003092,,LM2585S-5.0/NOPB,,20,5.00,,,,,,stock,,,
