chuboe_rfq_id,chuboe_buyer_id,c_bpartner_id,ad_user_id,chuboe_mpn,chuboe_mfr_text,qty,cost,c_currency_id,chuboe_date_code,chuboe_moq,chuboe_spq,chuboe_packaging_id,chuboe_lead_time,c_country_id,chuboe_rohs,chuboe_note_public
1130292,Jake Harris,1000942,,DG403DY-T1-E3,,50,3.00,USD,16+ br,,,,Stock,,,
1130292,Jake Harris,1000942,,DG403DY-T1-E3,,50,3.00,,,,,,Stock,,,
1130292,Jake Harris,1000942,,HCF4093M013TR,,15000,0.10,USD,12+ reel packaging r,,,,in stock,,,
1130292,Jake Harris,1000942,,HCF4093M013TR,,15000,0.10,,,,,,Stock,,,
1130292,Jake Harris,1000942,,LM2585S-5.0/NOPB,,37,2.50,USD,13,,,,Stock,,,
1130292,Jake Harris,1000942,,LM2585S-5.0/NOPB,,37,2.50,,13,,,,Stock,,,
1130292,Jake Harris,1003092,,LM2585S-5.0/NOPB,,20,5.00,USD,20pcs,,,,Stock,,,
1130292,Jake Harris,1003110,,80CPQ150PBF,,100,3.50,USD,A664,,,,,,,
1130292,Jake Harris,1000549,,P600M/4,Kopin Targeting Corporation,100,0.50,,,,,,,,,Quoted MPN: P600M/4 (RFQ MPN: P600M-E3/73).
1130292,Jake Harris,1000549,,TG110-S050N2RLTR,Kopin Targeting Corporation,500,0.60,,,,,,,,,
1130292,Jake Harris,1008005,,BCP53-16TX,,1,0.49,USD,900 pcs are 1809 d/c,,,,ered original factory traceabl,al factory traceable,,
1130292,Jake Harris,1008005,,BCP53-16TF,,4,01,USD,RoHS,,,,ered original factory traceabl,al factory traceable,,
1130292,Jake Harris,1008005,,BCP53-16TX,,26000,0.30,USD,A671,,,,,,,
1130292,Jake Harris,1008005,,BCP53-16TX,,26000,0.30,USD,A671,,,,,,,
1130292,Jake Harris,1003059,,DG403DY-T1-E3,,22,3.00,,10+,,,,,,,
1130292,Jake Harris,1003059,,DG403DY-T1-E3,,22,3.00,USD,10+,,,,stock,Philippines,,All quotes/orders may be subject to Tariffs/import costs **
1130292,Jake Harris,1003092,,LM2585S-5.0/NOPB,,20,5.00,USD,20pcs,,,,Stock,,,
1130292,Jake Harris,1000455,,HCF4093M013TR,,14,0.14,USD,,,,,,,,Quoted MPN: HCF4093M013TR (RFQ MPN: HCF4093M013TR).
1130292,Jake Harris,1003098,,FSM4JSMATR,,550,0.100,USD,06+,,,,In Stock Terms Net 1 Manufacturer TE CONN Date Code 06+ Total $55.00 Phone: (440) 647-9118 Fax: (440) 647-5469 E-Mail: sales@emsnetonline.com Website: www.emsnetonline.com Quote No 498186 All Parts are Quoted in US Dollars!!! Quote Valid for 10 Days!!! Warranty/Return Policy 30 days from date of delivery unless otherwise specified Contact Jake RoHs Unknown Packaging 13 INCH REEL Country of Origin Unknown,Unknown,,
1130292,Jake Harris,1000944,,80CPQ150PBF,Broadcom,100,3.50,,Descripci,,,,Stock,,,
1130292,Jake Harris,1000944,,80CPQ150PBF,,100,3.50,,,,,,,,,
1130292,Jake Harris,1000944,,80CPQ150PBF,,100,3.50,USD,,,,,stock,al parts,,
1130292,Jake Harris,1000944,,80CPQ150PBF,,100,3.50,,,,,,,,,
1130292,Jake Harris,1000944,,HCF4093M013TR,Broadcom,15000,0.10,,Descripci,,,,Stock,,,
1130292,Jake Harris,1000944,,HCF4093M013TR,,15000,0.10,USD,,,,,stock,al parts,,
1130292,Jake Harris,1000944,,HCF4093M013TR,,15000,0.10,,,,,,,,,
1130292,Jake Harris,1002595,,594D127X0020R2T,,316,2.00,,,,,,,,,
1130292,Jake Harris,1002595,,594D127X0020R2T,,316,2.00,,,,,,,,,
1130292,Jake Harris,1002595,,594D127X0020R2T,,316,2.00,USD,/ ROHS / PBF 316 pcs,,,,,,,
1130292,Jake Harris,1008005,,DG403DY-T1-E3,,50,3.00,USD,RoHS,1,,,in stock,,,NO-BID.
1130292,Jake Harris,1008005,,DG403DY-T1-E3,,50,3.00,USD,A66E,,,,,,,NO-BID.
1130292,Jake Harris,1008005,,DG403DY-T1-E3,,50,3.00,USD,A66E,,,,,,,NO-BID.
1130292,Jake Harris,1000944,,TPS73801DCQR,,70,1.00,USD,QR,,,,stock,al parts,,
1130292,Jake Harris,1008005,,LM2591HVS-5.0/NOPB,,10,5.00,USD,1x Reel of 500 pcs,1,,,in stock,,,
1130292,Jake Harris,1008005,,LM2591HVS-5.0/NOPB,,10,5.00,USD,A66E,,,,,,,
1130292,Jake Harris,1008005,,LM2591HVS-5.0/NOPB,,10,5.00,USD,A66E,,,,,,,
1130292,Jake Harris,1002595,,80CPQ150PBF,,100,3.50,,,,,,,,,
1130292,Jake Harris,1002595,,80CPQ150PBF,,100,3.50,USD,/ PBF / ROHS 16 pc m,,,,,,,
1130292,Jake Harris,1003092,,LM2591HVS-5.0/NOPB,,5,10.00,USD,5pcs,,,,Stock,,,
1130292,Jake Harris,1002595,,SN74HC573AQDWRQ1,,30,50.00,USD,/ ROHS / PBF 5 pcs,,,,,,,
1130292,Jake Harris,1004810,,ISO7740QDWRQ1,,10,5.00,USD,16,,,,| ANAB] [A blue and white,,,
1130292,Jake Harris,1000455,,07+-DC,,07,3.55,USD,Rohs,,,,Stock,,,Quoted MPN: 07+-DC (RFQ MPN: LM2591HVSX-5.0/NOPB).
1130292,Jake Harris,1002571,,IXDD609SI,,160,0.89,USD,,,,,Stock,of destination,,
1130292,Jake Harris,1000453,,LM2591HVS-5.0NOPB,Communications & Ear Protection Inc,35,5,USD,,,,,building a more resilient worl,,,
1130292,Jake Harris,,,594D127X0020R2T,,410,2.00,,0424,,,,stock,,,[VENDOR NOT IN DB: Tim Tashjian <tim@inventorymp.com<mailto:tim@inventorymp.com>]
1130292,Jake Harris,,,594D127X0020R2T,,410,2.00,USD,A677,,,,Inventory Management Partners,,,[VENDOR NOT IN DB: Tim Tashjian <tim@inventorymp.com<mailto:tim@inventorymp.com>]
1130292,Jake Harris,1000944,,P600M,Broadcom,5000,0.50,,Descripci,,,,Stock,,,
1130292,Jake Harris,1000944,,P600M-LF,,5000,0.50,,,,,,,,,
1130292,Jake Harris,1000944,,P600MTR,,5500,0.17,USD,,,,,stock,al parts,,
1130292,Jake Harris,1000944,,P600M,,5000,0.50,,,,,,,,,
1130292,Jake Harris,1000944,,P600M,Broadcom,5000,0.50,,Descripci,,,,Stock,,,
1130292,Jake Harris,1000944,,P600M-LF,,5000,0.50,,,,,,,,,
1130292,Jake Harris,1000944,,P600MTR,,5500,0.17,USD,,,,,stock,al parts,,
1130292,Jake Harris,1000944,,P600M,,5000,0.50,,,,,,,,,
1130292,Jake Harris,1002669,,TG110S050N2RLTR,,2000,0.55,USD,Qty,,,,"Price/Unit RoHS Phone: +49 89 45 248 235 +49 89 45 248 235 | www.electronic-direct.de | Fax +49 89 45 248 290 ELECTRONIC DIRECT GmbH | Wernher-von-Braun-Str. 10a 85640 Putzbrunn, Germany E-Mail: jyimez@electronic-direct.de Astute Electronics Inc. Jake Harris 500 Center Ridge Dr., Suite 600 US-78753 Austin Texas Our quotation: 235556 Your Contact: Julia Yimez 2000 0618 USD 0,55 / 1 Reel own stock 1.1 TG110S050N2RLTR, Halo Electronics Yes COO: CHINA Julia Yimez ELECTRONIC DIRECT GmbH Thank you Minimumorder: USD 250,00 Payment: T/T in advance Shipment: FedEx Intl. Priority, 423363045, FCA Putzbr Subject to prior sale NCNR (Non-cancellable, Non-returnable) Page 1 of 1",CHINA,,
1130292,Jake Harris,1004411,,594D127X0020R2T,,400,2.00,,,,,,d.,al,,
1130292,Jake Harris,1004411,,594D127X0020R2T,,400,2.00,,,,,,d.,al,,
1130292,Jake Harris,1004411,,594D127X0020R2T,,400,2.00,,,,,,d.,al,,
1130292,Jake Harris,1004411,,594D127X0020R2T,,400,2.00,,,,,,d.,al,,
1130292,Jake Harris,1000453,,B82793S513N201,Communications & Ear Protection Inc,1455,0.3,USD,NOT UPDATED UNTIL TO,,,,building a more resilient worl,,,
1130292,Jake Harris,1003743,,B82793-S513-N201,,310,1.50,USD,9826 NON ROHS LEAD T,,,,In stock,,,
1130292,Jake Harris,1003743,,B82793-S513-N201,Communications & Ear Protection Inc,310,1.50,,,,,,building a more resilient worl,,,
1130292,Jake Harris,1001094,,80CPQ150PBF,,50,3.50,USD,09 Rohs factorybox,,,,,MY Kind Regards Zil,,
1130292,Jake Harris,1009528,,MPZ2012S101AT000,,5000,0.01,,,,,,,,,
1130292,Jake Harris,1009528,,MPZ2012S101AT000,,5000,0.01,USD,A705,,,,,,,
1130292,Jake Harris,1000491,,0251002.MRT1L,Littelfuse Inc,13827,0.20,USD,N/A,,,,STOCK,,Y,1 part mfr reel x 981pcs.
1130292,Jake Harris,1000491,,J0011D21BNL,Pulse Engineering,25,2.000,USD,07+/09+/10+/15+/17+,,,,,,N,25 pcs per FULL tube.
1130292,Jake Harris,1000491,,0251002.MRT1L,,13827,0.20,,,,,,STOCK,,,
1130292,Jake Harris,1000491,,FZT751TA,,3000,0.090,USD,MIXED,,,,STOCK,,Y,oldest dc 97+
1130292,Jake Harris,1000491,,BAT54S-7-F,Diodes Inc,72,0.034,USD,1707,,,,STOCK,,Y,Full reel
1130292,Jake Harris,1000491,,DG403DYZ,Intersil Corp,504,1.389,USD,N/A,,,,STOCK,,N,"2 tubes (24,48)."
1130292,Jake Harris,1000491,,P600M/4,GEN SEMI,100,0.200,USD,0412,,,,STOCK,al reel MSL,N,parts on original reel
1130292,Jake Harris,1000491,,MAX3086ESD+,Analog Devices,3000,1.533,USD,15+,,,,d reserve the right to renegot,Thailand,Y,"6 packs: x 3000pcs & 233pcs (DC 1613), 1099pcs (DC 1525), 1896pcs (DC 1517), 1500pcs (DC 1623) & 1105pcs (DC 1544)."
1130292,Jake Harris,1002855,,J0011D21BNL,Pulse Engineering,500,2.00,,05+,,,Tubed,,,Y,
1130292,Jake Harris,1002274,,175PCS,,175,1.35,USD,tube,,,,stock,,,Quoted MPN: 175PCS (RFQ MPN: VS-80CPQ150-N3).
1130292,Jake Harris,1004090,,TPS73801DCQR,,500,0.50,,,,,,,,,
1130292,Jake Harris,1004090,,TPS73801DCQR,,500,0.50,,,,,,,,,
1130292,Jake Harris,1003019,,J0011D21BNL,Pulse Engineering,135,3.50,USD,07+ MFG,,,,zell ( Chip 1 USA ),CHINA,,
1130292,Jake Harris,,,P600M-E3/54,,5000,0.60,USD,,,,,iple franchise have stock on t,,,"[VENDOR NOT IN DB: Emporium Broker Sales <rfq@emporiumpartners.com>] NO-BID. that all sales of goods made the Emporium Partners group entities are made exclusively by Emporium Partners ApS, Denmark (Reg: DK27174892), and that all such sales are subject to Emporium Partners ApS' explicit order confirmation and Terms and Conditions of Sales (emporiumpartners.com/tc)"
1130292,Jake Harris,1005611,,B72510E300K62,,4100,05,USD,14,,,,,,,
1130292,Jake Harris,1004201,,2220YA250472KXTB16,,1000,0.50,,,,,,,,,
1130292,Jake Harris,1004201,,2220YA250472KXTB16,,1000,0.50,,,,,,,,,
1130292,Jake Harris,1002863,,FSM4JSMATR,,7500,0.10,USD,1348,,,,180 days,al Parts,,
1130292,Jake Harris,1001036,,BCP53-16TX,,26000,0.30,,18+,,,,,,,
1130292,Jake Harris,1001036,,BCP53-16TX,,26000,0.30,,18+,,,,,,,S
1130292,Jake Harris,1001036,,BCP53-16TX,,26000,0.30,,18+,,,,,,,
1130292,Jake Harris,1001036,,BCP53-16TX,,26000,0.30,,18+,,,,,,,
1130292,Jake Harris,1001036,,BCP53-16TX,,26000,0.30,,18+,,,,Stock,,,
1130292,Jake Harris,1001036,,BCP53-16TX,,26000,0.30,,18+,,,,Terms & Conditions - a copy of,,,
1130292,Jake Harris,1000994,,BCP53-16TX,,29,0.29,USD,,,,,sville,,,as listed online there is a $250. line min order.
1130292,Jake Harris,1000942,,0251002.MRT1L,,1000,0.20,USD,17+ tr packaging roh,,,,Stock,,,
1130292,Jake Harris,1000942,,0251002.MRT1L,,1000,0.20,,,,,,Stock,,,
1130292,Jake Harris,1000942,,IXDD609SIATR,,500,0.25,USD,22+ reel packaging r,,,,Stock,,,
1130292,Jake Harris,1000942,,IXDD609SIATR,,500,0.25,,0dec6,,,,Stock,,,
1130292,Jake Harris,1000942,,TG110-S050N2LFTR,,1000,0.60,USD,12+ tr packaging br,,,,in stock,,,
1130292,Jake Harris,1000942,,TG110-S050N2LFTR,,1000,0.60,,,,,,Stock,,,
1130292,Jake Harris,1000515,,SM24CANB02HTG,,3000,0.15,,1818,,,,,,,Quoted MPN: SM24CANB02HTG (RFQ MPN: SM24CANB02HTG).
1130292,Jake Harris,1003155,,B72510E300K62,,3000,0.06,,2022,,,,,,,
1130292,Jake Harris,1003155,,B72510E300K62,,3000,0.06,,2022,,,,s),peration,,
1130292,Jake Harris,1003155,,BCP53-16TX,,700,0.383,,2022,,,,,,,
1130292,Jake Harris,1003155,,BCP53-16TX,,700,0.383,,2022,,,,s),peration,,
1130292,Jake Harris,1005735,,MPZ2012S101AT000,Date Code,23463,0.01,,,,,,,,,
1130292,Jake Harris,1005735,,MPZ2012S101AT000,,23463,0.01,,,,,,,,,
1130292,Jake Harris,1005735,,MPZ2012S101AT000,Communications & Ear Protection Inc,23463,0.01,USD,,,,,EXW Israel terms.,,,Terms & Conditions
1130292,Jake Harris,1005977,,0251002.MRT1L,,40,70.,USD,,,,,,ated from outside of,,
1130292,Jake Harris,1003155,,B72510E300K62,,3000,0.06,,2022,,,,,,,
1130292,Jake Harris,1003155,,B72510E300K62,,3000,0.06,,2022,,,,s),peration,,
1130292,Jake Harris,1005735,,TPS73801DCQR,Date Code,1500,0.27,,,,,,,,,
1130292,Jake Harris,1005735,,TPS73801DCQR,,1500,0.27,,,,,,,,,
1130292,Jake Harris,1005735,,TPS73801DCQR,Communications & Ear Protection Inc,1500,0.27,USD,QR TI 18+ 300 1,,,,EXW Israel terms.,,,Terms & Conditions
1130292,Jake Harris,1005735,,MPZ2012S101AT000,Date Code,23463,0.01,,,,,,,,,
1130292,Jake Harris,1005735,,MPZ2012S101AT000,,23463,0.01,,,,,,,,,
1130292,Jake Harris,1005735,,MPZ2012S101AT000,Communications & Ear Protection Inc,23463,0.01,USD,,,,,EXW Israel terms.,,,Terms & Conditions
1130292,Jake Harris,1000944,,SBAS16LT3G,,32600,0.009,USD,,,,,3G),al parts,,
1130292,Jake Harris,1005735,,B72510E300K62,Date Code,3000,0.08,,,,,,,,,
1130292,Jake Harris,1005735,,B72510E300K62,,3000,0.08,,,,,,,,,
1130292,Jake Harris,1005735,,B72510E300K62,Communications & Ear Protection Inc,3000,0.08,USD,,,,,EXW Israel terms.,,,Terms & Conditions
1130292,Jake Harris,1005541,,0251002.MRT1L,,1000,0.20,,,,,,D.,,,
1130292,Jake Harris,1000453,,MPZ2012S101AT000,Communications & Ear Protection Inc,0,0,USD,,,,,building a more resilient worl,,,
1130292,Jake Harris,1002981,,DG403DY-E3,,22,3.00,,10+,,,,d.,,,
1130292,Jake Harris,1000943,,594D127X0020R2T,,300,2.00,,200318,,,,"Shelf Life UOM CVC Components Ltd Scatterbrook Farm Rectory Lane Latchingdon Essex CM3 6HB NCAGE: U9372 www.cvc-components.com +44 (0)1621 745450 600 02.50 $1,500.00 594D127X0020R2T (VISHAY CAPACITORS) 1 NS STOCK EA PASSIVE CAPACITOR MILSPEC AXIAL CONDUCTORS SEPERATED BY INSULATION (DC 200318) $0.00 USD Condition FN Factory New NS New Surplus US Used Surplus AR As Removed OH Over Hauled SV Serviceable MINIMUM ORDER VALUE 50 $/£/ € All Prices Quoted Ex-Works, supplied with a CVC Company C of C only unless otherwise stated. We, CVC Components Ltd, As a distributor/agent of the original manufacturer, hereby confirm that, all the part numbers of items offered are 100% fit, size, form, function with the Tender Part numbers in above mentioned RFQ Please note that all these items are fully interchangeable, in fit, form and function. Signed & Sealed Ellie O Connell $1,500.00 Page 1 of 1",,,
1130292,Jake Harris,1000453,,2220YA250472KXTB16,Communications & Ear Protection Inc,3000,2,USD,,,,,building a more resilient worl,,,
1130292,Jake Harris,1003019,,ISO7742DWR,,1500,2.50,USD,23+ MFG,,,,zell ( Chip 1 USA ),TAIWAN,,
1130292,Jake Harris,1005947,,BAT54S-7-F,Diodes Inc,300,0.01608 each,USD,1530,,,CUT TAPE,Stock ships same day,,,
1130292,Jake Harris,1003059,,DG403DY-T1-E3,,22,3.00,,10+,,,,,,,
1130292,Jake Harris,1003059,,DG403DY-T1-E3,,22,3.00,USD,10+,,,,stock,Philippines,,All quotes/orders may be subject to Tariffs/import costs **
1130350,Jake Harris,1001208,,BCM5221A4KPTG,Texas Instruments,200,4.93,USD,Broadcom with trace,,,,In Stock,,,
1130350,Jake Harris,1001098,,BCM5221A4KPTG,,200,4.00,,23+,,,,,,,
1130350,Jake Harris,1001098,,MSP430F149IPM,,100,8.00,,,,,,,,,
1130462,Jake Harris,1001036,,TPS63020DSJR,,100,2.00,,84c16720,,,,Terms & Conditions - a copy of,,,NO-BID.
1130462,Jake Harris,1002469,,ADS1115IDGSR,,1131,1,USD,2328 NON FACTORY REE,,,,o:messagesend@netcomponents.co,,,
,Jake Harris,1009707,,ISO7742DWR,TI,1500,1.32,USD,2242,,,,,,,Manual extraction from NoBid
,Jake Harris,1004810,,ISO7740DWR,TI,10,5.00,USD,14+,,,,,,,Manual extraction from NoBid
,Jake Harris,1002482,,ISO7740DWR,TI,60,4.00,USD,21,,,,,,,Manual extraction from NoBid
,Jake Harris,1003181,,BTS723GWXUMA1,INFINEON,500,1.60,USD,14+,,,,,,,Manual extraction from NoBid
,Jake Harris,1002482,,BTS723GWXUMA1,INFINEON,1680,1.55,USD,2142,,,,,,,Manual extraction from NoBid
,Jake Harris,1002482,,TLVH431AIDBZR,TI,2500,0.05,USD,23+,,,,,,,Manual extraction from NoBid
,Jake Harris,1002482,,SM24CANB-02HTG,LITTELFUSE,3000,0.15,USD,1818,,,,,,,Manual extraction from NoBid
,Jake Harris,1000480,,SN74LVC1G04DBVR,TI,2500,0.05,USD,,,,,,,,Manual extraction from NoBid
,Jake Harris,1000480,,SN74LVC1G04DBVR,TI,3000,0.03,USD,,,,,,,,Manual extraction from NoBid
,Jake Harris,1000480,,RC0402FR-0710KL,YAGEO,90000,0.001,USD,,,,,,,,Manual extraction from NoBid
,Jake Harris,1002482,,MAX488ECSA+,MAXIM,44,2.00,USD,1937,,,,,,,Manual extraction from NoBid
,Jake Harris,1000480,,NUP2105LT1G,ONSEMI,153000,0.016,USD,,,,,,,,Manual extraction from NoBid
,Jake Harris,1000480,,ISO7740QDWRQ1,TI,1500,3.00,USD,2348,,,,,,,Manual extraction from NoBid
,Jake Harris,1000480,,ISO7740DWR,TI,1500,2.75,USD,2306,,,,,,,Manual extraction from NoBid
,Jake Harris,1004810,,0251002.MXL,LITTELFUSE,15,2.00,USD,,,,,,,,Manual extraction from NoBid
,Jake Harris,1003181,,RC0402FR-0710KL,YAGEO,150000,0.001,USD,24+,,,,,,,Manual extraction from NoBid
,Jake Harris,1003181,,J0011D21BNL,PULSE,2500,2.00,USD,,,,,,,,Manual extraction from NoBid
,Jake Harris,1004810,,80CPQ150PBF,IRF,100,3.13,USD,,,,,,,,Manual extraction from NoBid
,Jake Harris,1000480,,VS80CPQ150N3,VISHAY,115,4.00,USD,2347,,,,,,,Manual extraction from NoBid
,Jake Harris,1004810,,ISO7740QDWRQ1,TI,10,5.00,USD,16,,,,,,,Manual extraction from NoBid
,Jake Harris,1003181,,80CPQ150PBF,IRF,50,3.13,USD,06+,,,,,,,Manual extraction from NoBid
,Jake Harris,1002482,,ISO7740DWR,TI,5,12.00,USD,2020+,,,,,,,Manual extraction from NoBid
,Jake Harris,1004383,,SP12-SN,ANDERSON,85,17.00,USD,18+,,,,,,,Manual extraction from NoBid
